Lon,Lat,Prev Full Moon UTC,Next Full Moon UTC,Dawn Start Local,tag,days
139,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:16:37.186167+09:00,migrated,29
140,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:12:38.891056+09:00,migrated,29
141,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T23:56:38.176881+09:00,migrated,29
142,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T23:52:40.670969+09:00,migrated,29
143,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:00:43.998316+10:00,migrated,29
144,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:56:45.698278+10:00,migrated,29
145,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:52:47.397014+10:00,migrated,29
146,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:48:49.094528+10:00,migrated,29
147,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:44:50.790823+10:00,migrated,29
148,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:40:52.485901+10:00,migrated,29
149,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:36:54.179767+10:00,migrated,29
150,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:32:55.872421+10:00,migrated,29
151,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:28:57.563868+10:00,migrated,29
152,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:24:59.254109+10:00,migrated,29
153,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:21:00.943149+10:00,migrated,29
154,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:17:02.630989+10:00,migrated,29
155,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:13:04.317631+10:00,migrated,29
156,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T23:57:15.165437+10:00,migrated,29
157,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T23:53:17.599927+10:00,migrated,29
158,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:01:09.370408+11:00,migrated,29
159,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:57:11.052291+11:00,migrated,29
160,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:53:12.732991+11:00,migrated,29
161,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:49:14.412512+11:00,migrated,29
162,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:45:16.090854+11:00,migrated,29
163,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:41:17.768021+11:00,migrated,29
164,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:37:19.444016+11:00,migrated,29
165,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:33:21.118841+11:00,migrated,29
166,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:29:22.792499+11:00,migrated,29
167,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:25:24.464993+11:00,migrated,29
168,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:21:26.136324+11:00,migrated,29
169,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:17:27.806497+11:00,migrated,29
170,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:13:29.475513+11:00,migrated,29
171,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T23:57:51.290197+11:00,migrated,29
172,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T23:53:53.669308+11:00,migrated,29
173,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T01:01:34.475648+12:00,migrated,29
174,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:57:36.140064+12:00,migrated,29
175,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:53:37.803337+12:00,migrated,29
176,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:49:39.465468+12:00,migrated,29
177,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:45:41.126460+12:00,migrated,29
178,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:41:42.786317+12:00,migrated,29
179,72,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-14T00:37:44.445040+12:00,migrated,29
-180,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:33:46.102632+00:00,migrated,29
-179,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:29:47.759096+00:00,migrated,29
-178,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:25:49.414434+00:00,migrated,29
-177,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:21:51.068648+00:00,migrated,29
-176,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:17:52.721741+00:00,migrated,29
-175,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:13:54.373716+00:00,migrated,29
-174,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:09:56.024575+00:00,migrated,29
-173,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:05:57.674320+00:00,migrated,29
-172,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T12:01:59.322954+00:00,migrated,29
-171,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:58:00.970479+00:00,migrated,29
-170,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:54:02.616898+00:00,migrated,29
-169,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:50:04.262213+00:00,migrated,29
-168,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:46:05.906427+00:00,migrated,29
-167,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:42:07.549541+00:00,migrated,29
-166,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:38:09.191559+00:00,migrated,29
-165,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:34:10.832483+00:00,migrated,29
-164,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:30:12.472314+00:00,migrated,29
-163,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:26:14.111056+00:00,migrated,29
-162,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:22:15.748712+00:00,migrated,29
-161,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:18:17.385282+00:00,migrated,29
-160,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:14:19.020769+00:00,migrated,29
-159,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:10:20.655177+00:00,migrated,29
-158,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:06:22.288506+00:00,migrated,29
-157,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T11:02:23.920761+00:00,migrated,29
-156,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:58:25.551941+00:00,migrated,29
-155,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:54:27.182051+00:00,migrated,29
-154,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:50:28.811093+00:00,migrated,29
-153,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:46:30.439068+00:00,migrated,29
-152,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:42:32.065979+00:00,migrated,29
-151,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:38:33.691828+00:00,migrated,29
-150,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:34:35.316618+00:00,migrated,29
-149,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:30:36.940350+00:00,migrated,29
-148,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:26:38.563028+00:00,migrated,29
-147,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:22:40.184653+00:00,migrated,29
-146,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:18:41.805227+00:00,migrated,29
-145,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:14:43.424753+00:00,migrated,29
-144,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:10:45.043232+00:00,migrated,29
-143,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:06:46.660668+00:00,migrated,29
-142,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T10:02:48.277062+00:00,migrated,29
-141,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:58:49.892417+00:00,migrated,29
-140,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:54:51.506734+00:00,migrated,29
-139,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:50:53.120016+00:00,migrated,29
-138,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:46:54.732265+00:00,migrated,29
-137,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:42:56.343483+00:00,migrated,29
-136,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:38:57.953673+00:00,migrated,29
-135,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:34:59.562836+00:00,migrated,29
-134,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:31:01.170975+00:00,migrated,29
-133,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:27:02.778091+00:00,migrated,29
-132,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:23:04.384187+00:00,migrated,29
-131,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:19:05.989266+00:00,migrated,29
-130,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:15:07.593328+00:00,migrated,29
-129,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:11:09.196377+00:00,migrated,29
-128,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:07:10.798414+00:00,migrated,29
-127,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T09:03:12.399441+00:00,migrated,29
-126,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:59:13.999461+00:00,migrated,29
-125,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:55:15.598475+00:00,migrated,29
-124,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:51:17.196486+00:00,migrated,29
-123,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:47:18.793496+00:00,migrated,29
-122,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:43:20.389506+00:00,migrated,29
-121,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:39:21.984519+00:00,migrated,29
-120,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:35:23.578537+00:00,migrated,29
-119,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:31:25.171562+00:00,migrated,29
-118,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:27:26.763595+00:00,migrated,29
-117,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:23:28.354640+00:00,migrated,29
-116,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:19:29.944698+00:00,migrated,29
-115,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:15:31.533770+00:00,migrated,29
-114,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:11:33.121859+00:00,migrated,29
-113,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:07:34.708968+00:00,migrated,29
-112,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T08:03:36.295097+00:00,migrated,29
-111,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:59:37.880249+00:00,migrated,29
-110,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:55:39.464426+00:00,migrated,29
-109,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:51:41.047630+00:00,migrated,29
-108,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:47:42.629862+00:00,migrated,29
-107,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:43:44.211125+00:00,migrated,29
-106,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:39:45.791421+00:00,migrated,29
-105,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:35:47.370752+00:00,migrated,29
-104,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:31:48.949119+00:00,migrated,29
-103,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:27:50.526525+00:00,migrated,30
-102,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:23:52.102970+00:00,migrated,30
-101,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:19:53.678459+00:00,migrated,30
-100,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:15:55.252991+00:00,migrated,30
-99,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:11:56.826570+00:00,migrated,30
-98,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:07:58.399197+00:00,migrated,30
-97,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:03:59.970874+00:00,migrated,30
-96,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T07:00:01.541602+00:00,migrated,30
-95,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:56:03.111384+00:00,migrated,30
-94,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:52:04.680222+00:00,migrated,30
-93,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:48:06.248117+00:00,migrated,30
-92,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:44:07.815072+00:00,migrated,30
-91,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:40:09.381087+00:00,migrated,30
-90,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:36:10.946166+00:00,migrated,30
-89,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:32:12.510310+00:00,migrated,30
-88,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:28:14.073520+00:00,migrated,30
-87,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:24:15.635798+00:00,migrated,30
-86,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:20:17.197148+00:00,migrated,30
-85,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:16:18.757569+00:00,migrated,30
-84,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:12:20.317064+00:00,migrated,30
-83,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:08:21.875635+00:00,migrated,30
-82,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:04:23.433283+00:00,migrated,30
-81,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T06:00:24.990011+00:00,migrated,30
-80,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:56:26.545820+00:00,migrated,30
-79,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:52:28.100712+00:00,migrated,30
-78,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:48:29.654689+00:00,migrated,30
-77,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:44:31.207752+00:00,migrated,30
-76,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:40:32.759903+00:00,migrated,30
-75,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:36:34.311145+00:00,migrated,30
-74,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:32:35.861478+00:00,migrated,30
-73,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:28:37.410905+00:00,migrated,30
-72,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:24:38.959427+00:00,migrated,30
-71,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:20:40.507046+00:00,migrated,30
-70,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:16:42.053764+00:00,migrated,30
-69,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:12:43.599583+00:00,migrated,30
-68,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:08:45.144503+00:00,migrated,30
-67,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:04:46.688528+00:00,migrated,30
-66,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T05:00:48.231658+00:00,migrated,30
-65,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:56:49.773895+00:00,migrated,30
-64,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:52:51.315242+00:00,migrated,30
-63,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:48:52.855699+00:00,migrated,30
-62,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:44:54.395269+00:00,migrated,30
-61,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:40:55.933953+00:00,migrated,30
-60,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:36:57.471753+00:00,migrated,30
-59,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:32:59.008670+00:00,migrated,30
-58,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:29:00.544706+00:00,migrated,30
-57,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:25:02.079863+00:00,migrated,30
-56,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:21:03.614143+00:00,migrated,30
-55,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:17:05.147547+00:00,migrated,30
-54,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:13:06.680076+00:00,migrated,30
-53,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:09:08.211733+00:00,migrated,30
-52,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:05:09.742519+00:00,migrated,30
-51,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T04:01:11.272436+00:00,migrated,30
-50,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:57:12.801485+00:00,migrated,30
-49,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:53:14.329668+00:00,migrated,30
-48,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:49:15.856987+00:00,migrated,30
-47,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:45:17.383443+00:00,migrated,30
-46,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:41:18.909038+00:00,migrated,30
-45,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:37:20.433773+00:00,migrated,30
-44,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:33:21.957650+00:00,migrated,30
-43,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:29:23.480671+00:00,migrated,30
-42,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:25:25.002836+00:00,migrated,30
-41,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:21:26.524149+00:00,migrated,30
-40,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:17:28.044610+00:00,migrated,30
-39,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:13:29.564221+00:00,migrated,30
-38,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:09:31.082984+00:00,migrated,30
-37,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:05:32.600900+00:00,migrated,30
-36,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T03:01:34.117970+00:00,migrated,30
-35,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:57:35.634196+00:00,migrated,30
-34,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:53:37.149581+00:00,migrated,30
-33,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:49:38.664124+00:00,migrated,30
-32,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:45:40.177829+00:00,migrated,30
-31,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:41:41.690695+00:00,migrated,30
-30,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:37:43.202726+00:00,migrated,30
-29,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:33:44.713922+00:00,migrated,30
-28,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:29:46.224285+00:00,migrated,30
-27,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:25:47.733817+00:00,migrated,30
-26,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:21:49.242519+00:00,migrated,30
-25,71,2025-05-12T16:55:52.683433+00:00,2025-06-11T07:43:45.814168+00:00,2025-05-13T02:17:50.750392+00:00,migrated,30
